,Family,Plant,Code,Lat,Long,Site,Location,Plot,Collection,Date_Label,Date,Year,Plant_family,ID_Num,Order,Subfamily,Genus,Species,Gender,Morph,Count,Type,fltyp,flcol,Functional_group,Functional_group2,int1,int,Pl_ID,Pol_ID
687,Bombyliidae,Viola_arvensis,SST2_21.5_s1,51.377N,11.720E,Schafstaedt,SST,2,2017,21.V.2018,5/21/2017,2017,Violaceae,s1,Diptera,NA,Bombylius,major,NA,Bombylius.major,3,Sight,Lip,w,OtherFly,OtherFly,OtherFly-Viola_arvensis,Bombylius.major-Viola_arvensis,P_48,I_ 48
688,Bombyliidae,Brassica_napus,SST3_18.5_s3,51.354N,11.734E,Schafstaedt,SST,3,2017,18.V.2020,5/18/2017,2017,Brassicaceae,s3,Diptera,NA,Bombylius,major,NA,Bombylius.major,2,Sight,DiskHN,g,OtherFly,OtherFly,OtherFly-Brassica_napus,Bombylius.major-Brassica_napus,P_ 6,I_ 48
689,Bombyliidae,Thlaspi_arvense,GRE3_23.5_s5,51.619N,11.439E,Greifenhagen,GRE,3,2017,23.V.2021,5/23/2017,2017,Brassicaceae,s5,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,DiskHN,w,OtherFly,OtherFly,OtherFly-Thlaspi_arvense,Bombylius.major-Thlaspi_arvense,P_41,I_ 48
690,Bombyliidae,Crataegus_monogyna,HAR3_16.5_s11,51.854N,11.088E,Harsleben,HAR,3,2017,16.V.2019,5/16/2017,2017,Rosaceae,s11,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,DiskON,w,OtherFly,OtherFly,OtherFly-Crataegus_monogyna,Bombylius.major-Crataegus_monogyna,P_ 9,I_ 48
691,Bombyliidae,Veronica_persica,GRE1_7.5_s8,51.624N,11.455E,Greifenhagen,GRE,1,2017,7.V.2018,5/7/2017,2017,Plantaginaceae,s8,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,Lip,b,OtherFly,OtherFly,OtherFly-Veronica_persica,Bombylius.major-Veronica_persica,P_46,I_ 48
692,Bombyliidae,Veronica_chamaedrys,SST3_21.5_s2,51.354N,11.734E,Schafstaedt,SST,3,2017,21.V.2018,5/21/2017,2017,Plantaginaceae,s2,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,Lip,b,OtherFly,OtherFly,OtherFly-Veronica_chamaedrys,Bombylius.major-Veronica_chamaedrys,P_45,I_ 48
693,Bombyliidae,Aesculus_hippocastanum,WAN1_17.5_s9,52.094N,11.417E,Wanzleben,WAN,1,2017,17.V.2020,5/17/2017,2017,Sapindaceae,s9,Diptera,NA,Bombylius,major,NA,Bombylius.major,5,Sight,Lip,w,OtherFly,OtherFly,OtherFly-Aesculus_hippocastanum,Bombylius.major-Aesculus_hippocastanum,P_ 2,I_ 48
694,Bombyliidae,Crataegus_monogyna,FRI2_3.5_s8,51.623N,11.730E,Friedeburg,FRI,2,2017,3.V.2019,5/3/2017,2017,Rosaceae,s8,Diptera,NA,Bombylius,major,NA,Bombylius.major,2,Sight,DiskON,w,OtherFly,OtherFly,OtherFly-Crataegus_monogyna,Bombylius.major-Crataegus_monogyna,P_ 9,I_ 48
695,Bombyliidae,Stellaria_media,WAN2_10.5_s17,52.092N,11.427E,Wanzleben,WAN,2,2017,10.V.2018,5/10/2017,2017,Caryophyllaceae,s17,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,DiskHN,w,OtherFly,OtherFly,OtherFly-Stellaria_media,Bombylius.major-Stellaria_media,P_38,I_ 48
696,Bombyliidae,Capsella_bursa-pastoris,SST1_12.5_s5,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2023,5/12/2017,2017,Brassicaceae,s5,Diptera,NA,Bombylius,major,NA,Bombylius.major,2,Sight,DiskHN,w,OtherFly,OtherFly,OtherFly-Capsella_bursa-pastoris,Bombylius.major-Capsella_bursa-pastoris,P_ 8,I_ 48
697,Bombyliidae,Brassica_napus,WAN1_17.5_s5,52.094N,11.417E,Wanzleben,WAN,1,2017,17.V.2019,5/17/2017,2017,Brassicaceae,s5,Diptera,NA,Bombylius,major,NA,Bombylius.major,2,Sight,DiskHN,g,OtherFly,OtherFly,OtherFly-Brassica_napus,Bombylius.major-Brassica_napus,P_ 6,I_ 48
698,Bombyliidae,Fumaria_officinalis,HAR3_16.5_s10,51.854N,11.088E,Harsleben,HAR,3,2017,16.V.2018,5/16/2017,2017,Fumariaceae,s10,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,FlagBlossoms,pu,OtherFly,OtherFly,OtherFly-Fumaria_officinalis,Bombylius.major-Fumaria_officinalis,P_16,I_ 48
699,Bombyliidae,Brassica_napus,FRI3_17.5_s4,51.633N,11.706E,Friedeburg,FRI,3,2017,17.V.2017,5/17/2017,2017,Brassicaceae,s4,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,DiskHN,g,OtherFly,OtherFly,OtherFly-Brassica_napus,Bombylius.major-Brassica_napus,P_ 6,I_ 48
700,Bombyliidae,Erodium_cicutarium,HAR3_11.5_s9,51.854N,11.088E,Harsleben,HAR,3,2017,11.V.2020,5/11/2017,2017,Geraniaceae,s9,Diptera,NA,Bombylius,major,NA,Bombylius.major,15,Sight,DiskHN,ro,OtherFly,OtherFly,OtherFly-Erodium_cicutarium,Bombylius.major-Erodium_cicutarium,P_12,I_ 48
701,Bombyliidae,Taraxacum_officinale,SST1_12.5_s4,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2022,5/12/2017,2017,Asteraceae,s4,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,FlowerHead,g,OtherFly,OtherFly,OtherFly-Taraxacum_officinale,Bombylius.major-Taraxacum_officinale,P_40,I_ 48
702,Bombyliidae,Viola_arvensis,SST2_18.5_s1,51.377N,11.720E,Schafstaedt,SST,2,2017,18.V.2017,5/18/2017,2017,Violaceae,s1,Diptera,NA,Bombylius,major,NA,Bombylius.major,7,Sight,Lip,w,OtherFly,OtherFly,OtherFly-Viola_arvensis,Bombylius.major-Viola_arvensis,P_48,I_ 48
703,Bombyliidae,Veronica_chamaedrys,FRI3_17.5_s1,51.633N,11.706E,Friedeburg,FRI,3,2017,17.V.2017,5/17/2017,2017,Plantaginaceae,s1,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,Lip,b,OtherFly,OtherFly,OtherFly-Veronica_chamaedrys,Bombylius.major-Veronica_chamaedrys,P_45,I_ 48
704,Bombyliidae,Fumaria_officinalis,WAN2_10.5_s6,52.092N,11.427E,Wanzleben,WAN,2,2017,10.V.2019,5/10/2017,2017,Fumariaceae,s6,Diptera,NA,Bombylius,major,NA,Bombylius.major,1,Sight,FlagBlossoms,pu,OtherFly,OtherFly,OtherFly-Fumaria_officinalis,Bombylius.major-Fumaria_officinalis,P_16,I_ 48
705,Buprestidae,Brassica_nigra,SST1_21.5_19,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,19,Coleoptera,NA,Anthaxia,nitidula,female,Anthaxia.nitidula,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_nigra,Anthaxia.nitidula-Brassica_nigra,P_ 7,I_ 30
706,Buprestidae,Crataegus_monogyna,FRI1_17.5_06,51.621N,11.722E,Friedeburg,FRI,1,2017,17.V.2017,5/17/2017,2017,Rosaceae,6,Coleoptera,NA,Anthaxia,nitidula,female,Anthaxia.nitidula,1,Pin,DiskON,w,Beetle,Coleoptera,Beetle-Crataegus_monogyna,Anthaxia.nitidula-Crataegus_monogyna,P_ 9,I_ 30
707,Buprestidae,Ranunculus_acris,FRI1_21.5_18,51.621N,11.722E,Friedeburg,FRI,1,2017,21.V.2017,5/21/2017,2017,Ranunculaceae,18,Coleoptera,NA,Anthaxia,nitidula,male,Anthaxia.nitidula,4,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Ranunculus_acris,Anthaxia.nitidula-Ranunculus_acris,P_29,I_ 30
708,Buprestidae,Euphorbia_cyparissias,FRI2_21.5_05,51.623N,11.730E,Friedeburg,FRI,2,2017,21.V.2017,5/21/2017,2017,Euphorbiaceae,5,Coleoptera,NA,Anthaxia,nitidula,female,Anthaxia.nitidula,1,Pin,DiskON,gr,Beetle,Coleoptera,Beetle-Euphorbia_cyparissias,Anthaxia.nitidula-Euphorbia_cyparissias,P_13,I_ 30
709,Buprestidae,Euphorbia_cyparissias,FRI2_11.5_s1,51.623N,11.730E,Friedeburg,FRI,2,2017,3.V.2021,5/11/2017,2017,Euphorbiaceae,s1,Coleoptera,NA,Anthaxia,nitidula,NA,Anthaxia.nitidula,1,Sight,DiskON,gr,Beetle,Coleoptera,Beetle-Euphorbia_cyparissias,Anthaxia.nitidula-Euphorbia_cyparissias,P_13,I_ 30
710,Buprestidae,Euphorbia_cyparissias,FRI1_11.5_04,51.621N,11.722E,Friedeburg,FRI,1,2017,11.V.2017,5/11/2017,2017,Euphorbiaceae,4,Coleoptera,NA,Anthaxia,nitidula,male,Anthaxia.nitidula,1,Pin,DiskON,gr,Beetle,Coleoptera,Beetle-Euphorbia_cyparissias,Anthaxia.nitidula-Euphorbia_cyparissias,P_13,I_ 30
711,Buprestidae,Euphorbia_cyparissias,FRI1_11.5_s2,51.621N,11.722E,Friedeburg,FRI,1,2017,11.V.2018,5/11/2017,2017,Euphorbiaceae,s2,Coleoptera,NA,Anthaxia,nitidula,NA,Anthaxia.nitidula,1,Sight,DiskON,gr,Beetle,Coleoptera,Beetle-Euphorbia_cyparissias,Anthaxia.nitidula-Euphorbia_cyparissias,P_13,I_ 30
712,Buprestidae,Brassica_nigra,FRI1_21.5_26,51.621N,11.722E,Friedeburg,FRI,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,26,Coleoptera,NA,Anthaxia,nitidula,male,Anthaxia.nitidula,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_nigra,Anthaxia.nitidula-Brassica_nigra,P_ 7,I_ 30
713,Buprestidae,Euphorbia_cyparissias,FRI1_11.5_05,51.621N,11.722E,Friedeburg,FRI,1,2017,11.V.2017,5/11/2017,2017,Euphorbiaceae,5,Coleoptera,NA,Anthaxia,nitidula,male,Anthaxia.nitidula,1,Pin,DiskON,gr,Beetle,Coleoptera,Beetle-Euphorbia_cyparissias,Anthaxia.nitidula-Euphorbia_cyparissias,P_13,I_ 30
714,Byturidae,Taraxacum_officinale,SIP3_23.5_10,51.636N,11.054E,Siptenfelde,SIP,3,2017,23.V.2017,5/23/2017,2017,Asteraceae,10,Coleoptera,NA,Byturus,ochraceus,NA,Byturus.ochraceus,13,Pin,FlowerHead,g,Beetle,Coleoptera,Beetle-Taraxacum_officinale,Byturus.ochraceus-Taraxacum_officinale,P_40,I_ 51
715,Byturidae,Crataegus_monogyna,WAN3_22.5_07,52.083N,11.418E,Wanzleben,WAN,3,2017,22.V.2017,5/22/2017,2017,Rosaceae,7,Coleoptera,NA,Byturus,ochraceus,NA,Byturus.ochraceus,1,Pin,DiskON,w,Beetle,Coleoptera,Beetle-Crataegus_monogyna,Byturus.ochraceus-Crataegus_monogyna,P_ 9,I_ 51
716,Byturidae,Ranunculus_acris,SIP3_23.5_10,51.636N,11.054E,Siptenfelde,SIP,3,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,10,Coleoptera,NA,Byturus,ochraceus,NA,Byturus.ochraceus,13,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Ranunculus_acris,Byturus.ochraceus-Ranunculus_acris,P_29,I_ 51
717,Byturidae,Taraxacum_officinale,SIP1_23.5_10,51.654N,11.038E,Siptenfelde,SIP,1,2017,23.V.2017,5/23/2017,2017,Asteraceae,10,Coleoptera,NA,Byturus,ochraceus,NA,Byturus.ochraceus,1,Pin,FlowerHead,g,Beetle,Coleoptera,Beetle-Taraxacum_officinale,Byturus.ochraceus-Taraxacum_officinale,P_40,I_ 51
718,Byturidae,Taraxacum_officinale,SST1_12.5_08,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2017,5/12/2017,2017,Asteraceae,8,Coleoptera,NA,Byturus,ochraceus,NA,Byturus.ochraceus,1,Pin,FlowerHead,g,Beetle,Coleoptera,Beetle-Taraxacum_officinale,Byturus.ochraceus-Taraxacum_officinale,P_40,I_ 51
719,Byturidae,Ranunculus_repens,GRE4_23.5_10,51.645N,11.439E,Greifenhagen,GRE,4,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,10,Coleoptera,NA,Byturus,ochraceus,NA,Byturus.ochraceus,6,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Ranunculus_repens,Byturus.ochraceus-Ranunculus_repens,P_31,I_ 51
720,Calliphoridae,Lepidium_campestre,FRI1_21.5_17,51.621N,11.722E,Friedeburg,FRI,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,17,Diptera,NA,NA,NA,NA,Calliphoridae,1,Pin,DiskHN,w,Oestroidea,OtherFly,Oestroidea-Lepidium_campestre,Calliphoridae-Lepidium_campestre,P_23,I_ 52
721,Calliphoridae,Heracleum_sphondylium,WAN2_22.5_21,52.092N,11.427E,Wanzleben,WAN,2,2017,22.V.2017,5/22/2017,2017,Apiaceae,21,Diptera,NA,NA,NA,NA,Calliphoridae,1,Pin,DiskON,w,Oestroidea,OtherFly,Oestroidea-Heracleum_sphondylium,Calliphoridae-Heracleum_sphondylium,P_18,I_ 52
722,Calliphoridae,Capsella_bursa-pastoris,SST3_21.5_06,51.354N,11.734E,Schafstaedt,SST,3,2017,21.V.2019,5/21/2017,2017,Brassicaceae,6,Diptera,NA,NA,NA,NA,Calliphoridae,1,Pin,DiskHN,w,Oestroidea,OtherFly,Oestroidea-Capsella_bursa-pastoris,Calliphoridae-Capsella_bursa-pastoris,P_ 8,I_ 52
723,Calliphoridae,Capsella_bursa-pastoris,SIP2_16.5_11,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2021,5/16/2017,2017,Brassicaceae,11,Diptera,NA,NA,NA,NA,Calliphoridae,1,Pin,DiskHN,w,Oestroidea,OtherFly,Oestroidea-Capsella_bursa-pastoris,Calliphoridae-Capsella_bursa-pastoris,P_ 8,I_ 52
724,Calliphoridae,Bellis_perennis,WAN2_22.5_s1,52.092N,11.427E,Wanzleben,WAN,2,2017,22.V.2018,5/22/2017,2017,Asteraceae,s1,Diptera,NA,NA,NA,NA,Calliphoridae,2,Sight,FlowerHead,w,Oestroidea,OtherFly,Oestroidea-Bellis_perennis,Calliphoridae-Bellis_perennis,P_ 5,I_ 52
725,Calliphoridae,Heracleum_sphondylium,WAN2_22.5_20,52.092N,11.427E,Wanzleben,WAN,2,2017,22.V.2017,5/22/2017,2017,Apiaceae,20,Diptera,NA,NA,NA,NA,Calliphoridae,7,Pin,DiskON,w,Oestroidea,OtherFly,Oestroidea-Heracleum_sphondylium,Calliphoridae-Heracleum_sphondylium,P_18,I_ 52
726,Calliphoridae,Prunus_cerasus,SST1_3.5_12,51.381N,11.717E,Schafstaedt,SST,1,2017,3.V.2017,5/3/2017,2017,Rosaceae,12,Diptera,NA,NA,NA,NA,Calliphoridae,1,Pin,DiskHN,w,Oestroidea,OtherFly,Oestroidea-Prunus_cerasus,Calliphoridae-Prunus_cerasus,P_27,I_ 52
727,Calliphoridae,Crataegus_monogyna,HAR3_22.5_08,51.854N,11.088E,Harsleben,HAR,3,2017,22.V.2017,5/22/2017,2017,Rosaceae,8,Diptera,NA,NA,NA,NA,Calliphoridae,1,Pin,DiskON,w,Oestroidea,OtherFly,Oestroidea-Crataegus_monogyna,Calliphoridae-Crataegus_monogyna,P_ 9,I_ 52
728,Calliphoridae,Lepidium_campestre,WAN1_22.5_s5,52.094N,11.417E,Wanzleben,WAN,1,2017,22.V.2018,5/22/2017,2017,Brassicaceae,s5,Diptera,NA,NA,NA,NA,Calliphoridae,1,Sight,DiskHN,w,Oestroidea,OtherFly,Oestroidea-Lepidium_campestre,Calliphoridae-Lepidium_campestre,P_23,I_ 52
729,Calliphoridae,Lepidium_campestre,GRE3_12.5_s1,51.619N,11.439E,Greifenhagen,GRE,3,2017,12.V.2018,5/12/2017,2017,Brassicaceae,s1,Diptera,NA,NA,NA,NA,Calliphoridae,1,Sight,DiskHN,w,Oestroidea,OtherFly,Oestroidea-Lepidium_campestre,Calliphoridae-Lepidium_campestre,P_23,I_ 52
730,Cantharidae,Daucus_carota,GRE3_23.5_14,51.619N,11.439E,Greifenhagen,GRE,3,2017,23.V.2017,5/23/2017,2017,Apiaceae,14,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,3,Pin,DiskON,w,Beetle,Coleoptera,Beetle-Daucus_carota,Cantharis.fusca-Daucus_carota,P_10,I_ 53
731,Cantharidae,Crataegus_monogyna,SST3_18.5_s7,51.354N,11.734E,Schafstaedt,SST,3,2017,18.V.2018,5/18/2017,2017,Rosaceae,s7,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Sight,DiskON,w,Beetle,Coleoptera,Beetle-Crataegus_monogyna,Cantharis.fusca-Crataegus_monogyna,P_ 9,I_ 53
732,Cantharidae,Ranunculus_repens,GRE3_23.5_14,51.619N,11.439E,Greifenhagen,GRE,3,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,14,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,2,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Ranunculus_repens,Cantharis.fusca-Ranunculus_repens,P_31,I_ 53
733,Cantharidae,Brassica_napus,GRE4_23.5_13,51.645N,11.439E,Greifenhagen,GRE,4,2017,23.V.2017,5/23/2017,2017,Brassicaceae,13,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_napus,Cantharis.fusca-Brassica_napus,P_ 6,I_ 53
734,Cantharidae,Brassica_napus,SST1_18.5_01,51.381N,11.717E,Schafstaedt,SST,1,2017,18.V.2017,5/18/2017,2017,Brassicaceae,1,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_napus,Cantharis.fusca-Brassica_napus,P_ 6,I_ 53
735,Cantharidae,Ranunculus_acris,SIP2_23.5_18,51.638N,11.060E,Siptenfelde,SIP,2,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,18,Coleoptera,NA,Podistra,sp,NA,Podistra.sp,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Ranunculus_acris,Podistra.sp-Ranunculus_acris,P_29,I_157
736,Cantharidae,Thlaspi_arvense,GRE4_23.5_13,51.645N,11.439E,Greifenhagen,GRE,4,2017,23.V.2017,5/23/2017,2017,Brassicaceae,13,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskHN,w,Beetle,Coleoptera,Beetle-Thlaspi_arvense,Cantharis.fusca-Thlaspi_arvense,P_41,I_ 53
737,Cantharidae,Euphorbia_cyparissias,HAR3_16.5_02,51.854N,11.088E,Harsleben,HAR,3,2017,16.V.2017,5/16/2017,2017,Euphorbiaceae,2,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskON,gr,Beetle,Coleoptera,Beetle-Euphorbia_cyparissias,Cantharis.fusca-Euphorbia_cyparissias,P_13,I_ 53
738,Cantharidae,Brassica_napus,GRE3_23.5_03,51.619N,11.439E,Greifenhagen,GRE,3,2017,23.V.2017,5/23/2017,2017,Brassicaceae,3,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_napus,Cantharis.fusca-Brassica_napus,P_ 6,I_ 53
739,Cantharidae,Brassica_nigra,FRI3_21.5_32,51.633N,11.706E,Friedeburg,FRI,3,2017,21.V.2017,5/21/2017,2017,Brassicaceae,32,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_nigra,Cantharis.fusca-Brassica_nigra,P_ 7,I_ 53
740,Cantharidae,Capsella_bursa-pastoris,SST3_18.5_01,51.354N,11.734E,Schafstaedt,SST,3,2017,18.V.2017,5/18/2017,2017,Brassicaceae,1,Coleoptera,NA,Cantharis,fusca,NA,Cantharis.fusca,1,Pin,DiskHN,w,Beetle,Coleoptera,Beetle-Capsella_bursa-pastoris,Cantharis.fusca-Capsella_bursa-pastoris,P_ 8,I_ 53
741,Carabidae,Brassica_napus,GRE1_23.5_10,51.624N,11.455E,Greifenhagen,GRE,1,2017,23.V.2017,5/23/2017,2017,Brassicaceae,10,Coleoptera,NA,Poecilus,versicolor,NA,Poecilus.versicolor,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_napus,Poecilus.versicolor-Brassica_napus,P_ 6,I_159
742,Carabidae,Taraxacum_officinale,GRE4_7.5_14,51.645N,11.439E,Greifenhagen,GRE,4,2017,7.V.2017,5/7/2017,2017,Asteraceae,14,Coleoptera,NA,Poecilus,cupreus,NA,Poecilus.cupreus,1,Pin,FlowerHead,g,Beetle,Coleoptera,Beetle-Taraxacum_officinale,Poecilus.cupreus-Taraxacum_officinale,P_40,I_158
743,Carabidae,Brassica_napus,WAN1_17.5_09,52.094N,11.417E,Wanzleben,WAN,1,2017,17.V.2017,5/17/2017,2017,Brassicaceae,9,Coleoptera,NA,Poecilus,versicolor,NA,Poecilus.versicolor,1,Pin,DiskHN,g,Beetle,Coleoptera,Beetle-Brassica_napus,Poecilus.versicolor-Brassica_napus,P_ 6,I_159
744,Cephidae,Stellaria_media,SIP2_23.5_05,51.638N,11.060E,Siptenfelde,SIP,2,2017,23.V.2017,5/23/2017,2017,Caryophyllaceae,5,Hymenoptera,NA,Cephus,brachycerus,NA,Cephus.brachycerus,1,Pin,DiskHN,w,Symphyta,Wasp,Symphyta-Stellaria_media,Cephus.brachycerus-Stellaria_media,P_38,I_ 54
745,Cephidae,Descurainia_sophia,SST1_21.5_13,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,13,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Descurainia_sophia,Cephus.pygmeus-Descurainia_sophia,P_11,I_ 55
746,Cephidae,Descurainia_sophia,SST1_21.5_11,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,11,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Descurainia_sophia,Cephus.pygmeus-Descurainia_sophia,P_11,I_ 55
747,Cephidae,Capsella_bursa-pastoris,SST1_21.5_01,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,1,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,w,Symphyta,Wasp,Symphyta-Capsella_bursa-pastoris,Cephus.pygmeus-Capsella_bursa-pastoris,P_ 8,I_ 55
748,Cephidae,Ranunculus_acris,SIP3_23.5_09,51.636N,11.054E,Siptenfelde,SIP,3,2017,23.V.2017,5/23/2017,2017,Ranunculaceae,9,Hymenoptera,NA,Cephus,brachycerus,NA,Cephus.brachycerus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Ranunculus_acris,Cephus.brachycerus-Ranunculus_acris,P_29,I_ 54
749,Cephidae,Brassica_napus,HAR4_22.5_01,51.826N,11.067E,Harsleben,HAR,4,2017,22.V.2017,5/22/2017,2017,Brassicaceae,1,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,3,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Brassica_napus,Cephus.pygmeus-Brassica_napus,P_ 6,I_ 55
750,Cephidae,Brassica_nigra,SST1_18.5_02,51.381N,11.717E,Schafstaedt,SST,1,2017,18.V.2017,5/18/2017,2017,Brassicaceae,2,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,4,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Brassica_nigra,Cephus.pygmeus-Brassica_nigra,P_ 7,I_ 55
751,Cephidae,Taraxacum_officinale,SST1_12.5_09,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2017,5/12/2017,2017,Asteraceae,9,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,FlowerHead,g,Symphyta,Wasp,Symphyta-Taraxacum_officinale,Cephus.pygmeus-Taraxacum_officinale,P_40,I_ 55
752,Cephidae,Descurainia_sophia,SST1_21.5_12,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,12,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Descurainia_sophia,Cephus.pygmeus-Descurainia_sophia,P_11,I_ 55
753,Cephidae,Crataegus_monogyna,SST1_21.5_06,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Rosaceae,6,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskON,w,Symphyta,Wasp,Symphyta-Crataegus_monogyna,Cephus.pygmeus-Crataegus_monogyna,P_ 9,I_ 55
754,Cephidae,Brassica_napus,SST2_21.5_05,51.377N,11.720E,Schafstaedt,SST,2,2017,21.V.2017,5/21/2017,2017,Brassicaceae,5,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Brassica_napus,Cephus.pygmeus-Brassica_napus,P_ 6,I_ 55
755,Cephidae,Taraxacum_officinale,SST3_21.5_01,51.354N,11.734E,Schafstaedt,SST,3,2017,21.V.2021,5/21/2017,2017,Asteraceae,1,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,FlowerHead,g,Symphyta,Wasp,Symphyta-Taraxacum_officinale,Cephus.pygmeus-Taraxacum_officinale,P_40,I_ 55
756,Cephidae,Taraxacum_officinale,SST1_12.5_10,51.381N,11.717E,Schafstaedt,SST,1,2017,12.V.2017,5/12/2017,2017,Asteraceae,10,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,FlowerHead,g,Symphyta,Wasp,Symphyta-Taraxacum_officinale,Cephus.pygmeus-Taraxacum_officinale,P_40,I_ 55
757,Cephidae,Taraxacum_officinale,SST3_21.5_02,51.354N,11.734E,Schafstaedt,SST,3,2017,21.V.2022,5/21/2017,2017,Asteraceae,2,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,FlowerHead,g,Symphyta,Wasp,Symphyta-Taraxacum_officinale,Cephus.pygmeus-Taraxacum_officinale,P_40,I_ 55
758,Cephidae,Descurainia_sophia,SST1_21.5_04,51.381N,11.717E,Schafstaedt,SST,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,4,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Descurainia_sophia,Cephus.pygmeus-Descurainia_sophia,P_11,I_ 55
759,Cephidae,Brassica_napus,HAR4_22.5_05,51.826N,11.067E,Harsleben,HAR,4,2017,22.V.2017,5/22/2017,2017,Brassicaceae,5,Hymenoptera,NA,Cephus,pygmeus,NA,Cephus.pygmeus,1,Pin,DiskHN,g,Symphyta,Wasp,Symphyta-Brassica_napus,Cephus.pygmeus-Brassica_napus,P_ 6,I_ 55
